"","year","SITC","class","country","export","import"
"5372","2017","5","CHEMICALS AND RELATED PRODUCTS","Sweden",711271330,1453413749
"5373","2017","5","CHEMICALS AND RELATED PRODUCTS","Norway",347822719,470072056
"5374","2017","5","CHEMICALS AND RELATED PRODUCTS","Finland",194891741,1162906767
"5375","2017","5","CHEMICALS AND RELATED PRODUCTS","Faroe Islands",1318266,100218
"5376","2017","5","CHEMICALS AND RELATED PRODUCTS","Denmark",321617005,3853428628
"5377","2017","5","CHEMICALS AND RELATED PRODUCTS","United Kingdom",7035363293,9295480246
"5378","2017","5","CHEMICALS AND RELATED PRODUCTS","Ireland",4850098816,34695441325
"5379","2017","5","CHEMICALS AND RELATED PRODUCTS","Netherlands",8885394204,3901301451
"5380","2017","5","CHEMICALS AND RELATED PRODUCTS","Belgium",11087915438,3838252250
"5381","2017","5","CHEMICALS AND RELATED PRODUCTS","Luxembourg",99053442,43797965
"5382","2017","5","CHEMICALS AND RELATED PRODUCTS","Andorra",935817,10767976
"5383","2017","5","CHEMICALS AND RELATED PRODUCTS","Monaco",7259580,11253167
"5384","2017","5","CHEMICALS AND RELATED PRODUCTS","France",4590417049,8094312081
"5385","2017","5","CHEMICALS AND RELATED PRODUCTS","Germany",8585618614,21491156747
"5386","2017","5","CHEMICALS AND RELATED PRODUCTS","Austria",2185559877,2387177260
"5387","2017","5","CHEMICALS AND RELATED PRODUCTS","Czech Republic",192704238,414139361
"5388","2017","5","CHEMICALS AND RELATED PRODUCTS","Slovakia",19778029,30793290
"5389","2017","5","CHEMICALS AND RELATED PRODUCTS","Hungary",118548521,244245090
"5390","2017","5","CHEMICALS AND RELATED PRODUCTS","Liechtenstein",1710737,57461375
"5391","2017","5","CHEMICALS AND RELATED PRODUCTS","Switzerland",2939315162,16517273335
"5392","2017","5","CHEMICALS AND RELATED PRODUCTS","Estonia",28376443,26195564
"5393","2017","5","CHEMICALS AND RELATED PRODUCTS","Latvia",30143402,5432805
"5394","2017","5","CHEMICALS AND RELATED PRODUCTS","Lithuania",58969221,163918666
"5395","2017","5","CHEMICALS AND RELATED PRODUCTS","Poland",408068876,301355104
"5396","2017","5","CHEMICALS AND RELATED PRODUCTS","Russia",843921743,1416935070
"5397","2017","5","CHEMICALS AND RELATED PRODUCTS","Belarus",3842117,130350372
"5398","2017","5","CHEMICALS AND RELATED PRODUCTS","Ukraine",147124267,39736766
"5399","2017","5","CHEMICALS AND RELATED PRODUCTS","Armenia",4537208,44714
"5400","2017","5","CHEMICALS AND RELATED PRODUCTS","Azerbaijan",12022031,19715
"5401","2017","5","CHEMICALS AND RELATED PRODUCTS","Georgia",35644303,19068734
"5402","2017","5","CHEMICALS AND RELATED PRODUCTS","Kazakhstan",55457676,92557634
"5403","2017","5","CHEMICALS AND RELATED PRODUCTS","Kyrgyzstan",928684,364704
"5404","2017","5","CHEMICALS AND RELATED PRODUCTS","Moldova",1212860,155044
"5405","2017","5","CHEMICALS AND RELATED PRODUCTS","Tajikistan",2210153,274
"5406","2017","5","CHEMICALS AND RELATED PRODUCTS","Turkmenistan",4910523,2675016
"5407","2017","5","CHEMICALS AND RELATED PRODUCTS","Uzbekistan",3849836,1629370
"5408","2017","5","CHEMICALS AND RELATED PRODUCTS","Spain",2547841799,2717172526
"5409","2017","5","CHEMICALS AND RELATED PRODUCTS","Portugal",73844408,375185828
"5410","2017","5","CHEMICALS AND RELATED PRODUCTS","Gibraltar",164337,0
"5411","2017","5","CHEMICALS AND RELATED PRODUCTS","Malta",5265091,19192315
"5412","2017","5","CHEMICALS AND RELATED PRODUCTS","San Marino",351580,57480
"5413","2017","5","CHEMICALS AND RELATED PRODUCTS","Vatican City",0,21680
"5414","2017","5","CHEMICALS AND RELATED PRODUCTS","Italy",4918007648,8018285555
