,statename,rank,countryd,val2015,val2016,val2017,val2018,val2019,val2020,share15,share16,share17,share18,share19,share20,change
943,Puerto Rico,15,Singapore,589.1,501.8,179.1,224.43,251.02,195.67,2.9193,2.5252,1.1281,1.2367,1.2322,1.1641,25.31
944,Puerto Rico,16,Austria,1363.75,1127.93,1226.14,207.36,1548.61,114.01,6.7581,5.676,7.7232,1.1427,7.6019,0.6782,-83.09
945,Puerto Rico,17,"Korea, South",136.7,109.86,80.43,193.28,189.07,206.51,0.6774,0.5528,0.5066,1.065,0.9281,1.2286,140.32
946,Puerto Rico,18,Taiwan,152.43,111.06,130.16,179.86,192.07,377.44,0.7553,0.5589,0.8198,0.9911,0.9428,2.2455,38.19
947,Puerto Rico,20,Argentina,88.24,122.41,107.74,165.79,114.47,94.54,0.4373,0.616,0.6787,0.9135,0.5619,0.5624,53.87
948,Puerto Rico,21,India,114.06,169.2,134.8,148.13,93.78,88.76,0.5652,0.8514,0.8491,0.8163,0.4604,0.528,9.89
949,Puerto Rico,23,Switzerland,251.76,227.72,184.66,125.53,159.97,141.86,1.2476,1.1459,1.1631,0.6917,0.7853,0.8439,-32.02
950,Puerto Rico,24,Hong Kong,104.61,70.44,95.35,88.41,105.09,112.44,0.5184,0.3545,0.6006,0.4872,0.5159,0.6689,-7.28
951,Puerto Rico,25,Australia,152.88,113.09,141.73,86.37,88.56,89.22,0.7576,0.5691,0.8927,0.4759,0.4348,0.5308,-39.06
952,Rhode Island,0,World,2132.71,2278.14,2391.71,2399.76,2675.36,2401.55,0.1419,0.157,0.1547,0.1442,0.1628,0.1677,0.34
953,Rhode Island,0,Top 25,1844.15,2018.01,2136.55,2149.41,2411.88,2231.14,86.4697,88.5815,89.3317,89.5677,90.1516,92.9041,0.6
954,Rhode Island,1,Canada,530.57,530.71,493.49,511.85,591.61,410.14,24.8778,23.2958,20.6333,21.3294,22.1134,17.0781,3.72
955,Rhode Island,2,Dominican Republic,92.79,154.4,230.23,239.86,229.16,235.98,4.3508,6.7774,9.6263,9.995,8.5656,9.8261,4.18
956,Rhode Island,3,Mexico,180.61,208.37,220.88,198.9,187.99,171.32,8.4685,9.1464,9.2353,8.2885,7.0265,7.1338,-9.95
957,Rhode Island,4,China,129.63,162.87,166.25,144.21,156.44,124.59,6.0783,7.1494,6.9511,6.0095,5.8475,5.188,-13.26
958,Rhode Island,5,Turkey,131.94,64.04,124.57,130.57,111.82,77.97,6.1865,2.8113,5.2086,5.441,4.1796,3.2468,4.81
959,Rhode Island,6,Germany,108.31,96.11,119.81,123.32,141.02,154.41,5.0788,4.2189,5.0093,5.1389,5.2712,6.4295,2.93
960,Rhode Island,7,Italy,77.83,85.86,114.37,121.52,191.76,255.68,3.6493,3.7687,4.782,5.0639,7.1678,10.6464,6.25
961,Rhode Island,8,Singapore,63.51,85.86,83.79,65.98,55.86,66.02,2.9781,3.769,3.5035,2.7494,2.0879,2.749,-21.26
962,Rhode Island,9,Japan,65.69,92.15,68.48,63.53,77.77,115.68,3.0803,4.0451,2.8631,2.6472,2.9071,4.8169,-7.23
963,Rhode Island,10,"Korea, South",29.09,37.17,54.82,63.4,58.19,70.34,1.3638,1.6316,2.2919,2.6421,2.1749,2.9291,15.66
964,Rhode Island,11,Ireland,92.8,54.82,64.88,60.31,113.71,108.79,4.3515,2.4065,2.7129,2.5131,4.2502,4.5301,-7.05
965,Rhode Island,12,United Kingdom,59.09,72.04,88.5,56.49,68.36,77.44,2.7708,3.1623,3.7005,2.3541,2.5551,3.2244,-36.17
966,Rhode Island,13,Hong Kong,43.91,45.02,47.15,49.41,31.95,25.47,2.059,1.9764,1.9713,2.0589,1.1943,1.0607,4.8
967,Rhode Island,15,France,43,39.77,41.26,39.6,40.33,46.13,2.0163,1.7458,1.7252,1.6504,1.5076,1.921,-4.02
968,Rhode Island,16,Belgium,24.94,21.67,27.95,32.91,31.73,23.8,1.1694,0.9512,1.1686,1.3714,1.1862,0.9909,17.75
969,Rhode Island,17,Taiwan,39.52,101.11,37.73,31.08,23.58,32.65,1.8532,4.4381,1.5774,1.2953,0.8815,1.3594,-17.61
970,Rhode Island,18,Thailand,18.5,22.99,16.87,28.8,28.38,22.89,0.8674,1.009,0.7055,1.2002,1.0607,0.9533,70.71
971,Rhode Island,20,Malaysia,15.87,16.01,16.83,21.66,23.12,27.11,0.7439,0.7029,0.7038,0.9024,0.8642,1.129,28.65
972,Rhode Island,21,Costa Rica,17.23,21.12,20.87,21.03,24.73,29.85,0.8077,0.9271,0.8728,0.8765,0.9244,1.2428,0.77
973,Rhode Island,22,India,12.38,48.92,22.75,19.56,29.95,15.2,0.5806,2.1474,0.9512,0.8149,1.1195,0.6328,-14.05
974,Rhode Island,23,Israel,10.21,11.91,12.38,18.58,20.24,17.04,0.4789,0.5227,0.5175,0.7744,0.7566,0.7096,50.13
975,Rhode Island,24,Saudi Arabia,8.84,2.43,16.4,17.03,31.81,16.78,0.4143,0.1065,0.6855,0.7097,1.1889,0.6987,3.88
976,Rhode Island,25,Netherlands,19.89,17.49,21.87,16.9,24.19,26.07,0.9326,0.7676,0.9143,0.7043,0.9041,1.0855,-22.7
977,South Carolina,0,World,31021.19,31323.57,32199.07,34637.03,41462.39,30295.31,2.0635,2.1587,2.0824,2.0814,2.5233,2.1161,7.57
978,South Carolina,0,Top 25,26849.62,27595.8,28204.58,31115.82,37341.67,27305.93,86.5525,88.0992,87.5944,89.834,90.0615,90.1325,10.32
979,South Carolina,1,China,4435.61,6433.56,6230.14,5637,6494.56,3886.5,14.2986,20.5391,19.3488,16.2745,15.6637,12.8287,-9.52
980,South Carolina,2,Canada,3692.7,3479.92,3785.25,3969.76,4009.69,4005.8,11.9038,11.1096,11.7558,11.461,9.6707,13.2225,4.87
981,South Carolina,3,Germany,3940.37,3744.99,3646.75,3769.76,4487.86,4082.21,12.7022,11.9558,11.3256,10.8836,10.8239,13.4747,3.37
982,South Carolina,4,Mexico,2501.32,2118.95,2607.78,2762.39,2198.49,1812.93,8.0632,6.7647,8.0989,7.9752,5.3024,5.9842,5.93
983,South Carolina,5,United Kingdom,2842.23,2841.71,2287.04,2415.78,2069.05,1372.73,9.1622,9.0721,7.1028,6.9746,4.9902,4.5312,5.63
984,South Carolina,6,Singapore,1116.25,559.71,411.52,1865.75,1367.81,417.14,3.5983,1.7869,1.278,5.3866,3.2989,1.3769,353.38
985,South Carolina,7,Japan,1802.56,1094.28,1660.7,1639.6,2266.7,1175.5,5.8107,3.4935,5.1576,4.7337,5.4669,3.8801,-1.27
986,South Carolina,8,United Arab Emirates,548.51,532.94,395.25,1182.68,2373.06,537.53,1.7682,1.7014,1.2275,3.4145,5.7234,1.7743,199.22
987,South Carolina,9,Australia,796.04,793.7,775.57,843.62,944.3,843.22,2.5661,2.5339,2.4087,2.4356,2.2775,2.7833,8.77
988,South Carolina,10,Taiwan,219.74,269.37,283.18,793.87,1249.4,855.46,0.7084,0.8599,0.8795,2.292,3.0133,2.8237,180.34
989,South Carolina,11,Belgium,669.55,615.72,595.07,762.92,1285.92,1413.65,2.1584,1.9657,1.8481,2.2026,3.1014,4.6662,28.21
990,South Carolina,12,"Korea, South",587.45,633.14,1062.78,665.34,755.02,1159.22,1.8937,2.0213,3.3007,1.9209,1.821,3.8264,-37.4
991,South Carolina,13,Brazil,485.21,363.71,346.46,587.47,540.8,462.66,1.5641,1.1611,1.076,1.6961,1.3043,1.5272,69.57
992,South Carolina,14,France,423.51,361.11,503.54,497.46,693.07,574.36,1.3652,1.1528,1.5638,1.4362,1.6716,1.8959,-1.21
993,South Carolina,15,Saudi Arabia,524.72,478.4,736.74,482.21,723.03,521.76,1.6915,1.5273,2.2881,1.3922,1.7438,1.7222,-34.55
994,South Carolina,16,India,380.6,349.46,418.71,443.54,595.31,615.98,1.2269,1.1156,1.3004,1.2806,1.4358,2.0333,5.93
995,South Carolina,17,Spain,92.27,677.22,99.62,438.52,809.13,757.52,0.2974,2.162,0.3094,1.266,1.9515,2.5005,340.19
996,South Carolina,19,South Africa,129.99,119.16,135.9,345.48,414.21,318.08,0.419,0.3804,0.4221,0.9974,0.999,1.0499,154.22
997,South Carolina,20,Italy,191.42,222.56,266.24,319.4,482.88,257.03,0.6171,0.7105,0.8269,0.9221,1.1646,0.8484,19.96
998,South Carolina,21,Netherlands,404.84,381.84,302.25,318.84,1051.45,467.23,1.305,1.219,0.9387,0.9205,2.5359,1.5423,5.49
999,South Carolina,22,Russia,292.72,266.08,294.99,281.96,380.1,351.33,0.9436,0.8495,0.9162,0.814,0.9167,1.1597,-4.42
1000,South Carolina,23,Chile,213.66,401.41,616.28,280.06,605.24,255.9,0.6888,1.2815,1.914,0.8085,1.4597,0.8447,-54.56
1001,South Carolina,25,Malaysia,122.5,126.1,194.77,218.85,332.85,317.28,0.3949,0.4026,0.6049,0.6319,0.8028,1.0473,12.37
1002,South Dakota,0,World,1420.51,1218.05,1359.71,1437.23,1357.04,1377.4,0.0945,0.0839,0.0879,0.0864,0.0826,0.0962,5.7
1003,South Dakota,0,Top 25,1293.7,1101.76,1280.64,1356.97,1268.3,1312.8,91.073,90.4531,94.1845,94.4158,93.4611,95.3099,5.96
1004,South Dakota,1,Canada,526.21,448.59,536.12,585.35,525.32,523.81,37.044,36.8285,39.4291,40.7279,38.711,38.0288,9.18
1005,South Dakota,2,Mexico,389.13,308.68,345.32,338.24,315.81,314.24,27.3936,25.3424,25.3965,23.5343,23.272,22.814,-2.05
1006,South Dakota,3,Japan,56.39,61.08,79.99,66.02,75.41,92.88,3.9695,5.0148,5.8831,4.5932,5.5569,6.7432,-17.47
1007,South Dakota,4,Germany,15.47,15.87,27.74,48.08,44.14,38.62,1.0894,1.3026,2.0403,3.3451,3.2526,2.804,73.3
1008,South Dakota,5,China,34.14,64.76,63.59,47.77,75.32,97.79,2.4035,5.3167,4.6769,3.3236,5.5506,7.0995,-24.88
1009,South Dakota,6,Belgium,23.4,20.34,38.38,38.88,30.88,34.25,1.6474,1.6698,2.8229,2.7051,2.2756,2.4868,1.29
1010,South Dakota,7,United Kingdom,9.33,17.88,17.55,35.67,22.7,20.7,0.6568,1.4683,1.291,2.4817,1.6726,1.5026,103.19
1011,South Dakota,8,Australia,33.95,29.28,33.14,29.05,34.75,27.4,2.3899,2.4039,2.4372,2.0214,2.561,1.9893,-12.33
1012,South Dakota,9,"Korea, South",31.8,28.12,18.4,20.86,36.85,29.29,2.2383,2.3089,1.3531,1.4513,2.7151,2.1262,13.37
1013,South Dakota,11,Israel,13.77,17.39,17.51,16.91,13.34,10.87,0.9695,1.4278,1.2877,1.1765,0.983,0.789,-3.43
1014,South Dakota,12,Ukraine,7.81,1.81,7.51,16.09,13.11,7.85,0.5498,0.1483,0.5521,1.1198,0.9659,0.5697,114.37
1015,South Dakota,13,Hong Kong,16.35,14.9,6.54,15.08,12.92,12.33,1.1509,1.2234,0.4812,1.0492,0.9521,0.895,130.47
1016,South Dakota,16,Netherlands,7.12,8.04,6.89,8.54,8.59,14.69,0.501,0.6604,0.5065,0.5945,0.6327,1.0665,24.07
1017,South Dakota,17,New Zealand,7.97,11.93,5.84,7.23,9.11,13.66,0.5609,0.9791,0.4296,0.5028,0.6714,0.9914,23.72
1018,South Dakota,18,Thailand,5.44,6.8,7.08,6.79,8.9,4.1,0.3829,0.558,0.521,0.4727,0.6559,0.2976,-4.09
1019,South Dakota,19,Italy,3.39,7.53,2.16,6.45,1.92,3.97,0.2384,0.618,0.1589,0.4488,0.1416,0.2884,198.53
1020,South Dakota,21,Brazil,6.5,5.51,5.25,5.78,9.43,12.8,0.4573,0.4525,0.3862,0.402,0.6952,0.9295,10.03
1021,South Dakota,22,India,1.55,1.42,1.73,5.33,5.61,4.75,0.1088,0.1166,0.1271,0.3707,0.4131,0.3448,208.21
1022,Tennessee,0,World,32616.85,31494.71,33246.13,32703.15,31076.39,28133.58,2.1696,2.1705,2.1501,1.9652,1.8913,1.9651,-1.63
1023,Tennessee,0,Top 25,29197.01,28318.44,29791.31,29039.33,27149.36,24814.64,89.5151,89.9149,89.6084,88.7967,87.3633,88.2029,-2.52
1024,Tennessee,1,Canada,8678.32,8721.36,9021.82,7845.25,7060.2,5817.56,26.6069,27.6915,27.1365,23.9893,22.7188,20.6784,-13.04
1025,Tennessee,2,Mexico,4910.74,4467.39,4697.62,4868.04,4166.06,3276.57,15.0558,14.1846,14.1298,14.8855,13.4059,11.6465,3.63
1026,Tennessee,3,China,2249.85,2224.18,2501.99,2510.04,2096.46,2633.22,6.8978,7.0621,7.5257,7.6752,6.7462,9.3597,0.32
1027,Tennessee,4,Japan,1863.63,1718.67,1984.45,1947.47,2091.29,1791.3,5.7137,5.457,5.969,5.955,6.7295,6.3671,-1.86
1028,Tennessee,5,Netherlands,1124.82,1087.82,1272.64,1367.56,1314.8,1516.79,3.4486,3.454,3.8279,4.1817,4.2309,5.3914,7.46
1029,Tennessee,6,Singapore,976.2,1073.4,1127.97,1194.55,1195.83,1163.36,2.9929,3.4082,3.3928,3.6527,3.848,4.1351,5.9
1030,Tennessee,7,United Kingdom,957.69,954.92,937.48,1129.22,1009.59,610.99,2.9362,3.032,2.8198,3.4529,3.2487,2.1717,20.45
1031,Tennessee,8,Belgium,1276.07,1296.83,1349.77,1079.09,985.07,986.89,3.9123,4.1176,4.0599,3.2997,3.1698,3.5079,-20.05
1032,Tennessee,9,Germany,921.53,949.44,1063.1,993.66,1118.66,1275.41,2.8253,3.0146,3.1977,3.0384,3.5997,4.5334,-6.53
1033,Tennessee,10,"Korea, South",797.76,776.71,836.72,748.25,725.67,594.68,2.4458,2.4662,2.5167,2.288,2.3351,2.1138,-10.57
1034,Tennessee,11,Australia,905.66,719.54,705.23,682.13,743.12,673.47,2.7767,2.2847,2.1212,2.0858,2.3913,2.3938,-3.28
1035,Tennessee,12,Italy,260.56,295.51,374.81,593.94,593.29,604.52,0.7989,0.9383,1.1274,1.8162,1.9091,2.1487,58.46
1036,Tennessee,13,Hong Kong,323.69,482.56,531.9,564.29,598.18,704.11,0.9924,1.5322,1.5999,1.7255,1.9249,2.5027,6.09
1037,Tennessee,14,Brazil,732.22,501.74,520,456.25,585.55,560.53,2.2449,1.5931,1.5641,1.3951,1.8842,1.9924,-12.26
1038,Tennessee,15,France,337.84,410.34,402.14,373.4,329.97,278.65,1.0358,1.3029,1.2096,1.1418,1.0618,0.9904,-7.15
1039,Tennessee,16,United Arab Emirates,538.33,383.74,357.18,357.8,336.94,285.48,1.6505,1.2184,1.0743,1.0941,1.0842,1.0147,0.17
1040,Tennessee,17,South Africa,201,159.67,254.4,335.52,281.38,202.93,0.6163,0.507,0.7652,1.026,0.9054,0.7213,31.89
1041,Tennessee,18,Chile,439.51,344.12,334.81,296.49,279.78,258.53,1.3475,1.0926,1.0071,0.9066,0.9003,0.9189,-11.45
1042,Tennessee,19,India,292.31,300.41,298.67,293.62,353.68,223.2,0.8962,0.9538,0.8984,0.8978,1.1381,0.7934,-1.69
1043,Tennessee,20,Vietnam,252.18,242.56,212.95,287.82,258.6,202.87,0.7732,0.7702,0.6405,0.8801,0.8321,0.7211,35.16
1044,Tennessee,24,Saudi Arabia,198.99,289.12,152.29,210.96,295.65,197.04,0.6101,0.918,0.4581,0.6451,0.9514,0.7004,38.52
1045,Tennessee,25,Taiwan,259.69,264.97,202.69,206.46,193.83,202.26,0.7962,0.8413,0.6097,0.6313,0.6237,0.7189,1.86
1046,Texas,0,World,248780.41,231310.08,264541.38,315447.76,328863.81,279293.64,16.5486,15.9412,17.1083,18.9562,20.0141,19.5087,19.24
1047,Texas,0,Top 25,213113.72,198909.64,229746.69,273780.13,284139.87,242148.37,85.6634,85.9926,86.8472,86.791,86.4005,86.7003,19.17
1048,Texas,1,Mexico,93100.8,92039.14,97700.7,109748.56,108586.39,89045.81,37.4229,39.7904,36.9321,34.7914,33.0186,31.8825,12.33
1049,Texas,2,Canada,25508.74,19965.66,22897.69,27442.51,28532.91,23193.21,10.2535,8.6316,8.6556,8.6995,8.6762,8.3042,19.85
1050,Texas,3,China,11502.32,10765.41,16418.68,16586.87,10921.66,17536.01,4.6235,4.6541,6.2065,5.2582,3.321,6.2787,1.02
1051,Texas,4,"Korea, South",8094,6888.15,9723.1,13178.05,16576.86,12456.8,3.2535,2.9779,3.6755,4.1776,5.0406,4.4601,35.53
1052,Texas,5,Japan,5071.63,6190.25,8862.8,11869.41,11260.2,9930.52,2.0386,2.6762,3.3503,3.7627,3.424,3.5556,33.92
1053,Texas,6,Brazil,7221.18,7034.24,10035.14,10342.3,13160.17,10137.58,2.9026,3.041,3.7934,3.2786,4.0017,3.6297,3.06
1054,Texas,7,Netherlands,6732.45,6373.48,7026.22,9715.47,11595.37,9020.29,2.7062,2.7554,2.656,3.0799,3.5259,3.2297,38.27
1055,Texas,8,United Kingdom,4279.21,3866.25,5662.47,8422.88,9617.87,7813.49,1.7201,1.6715,2.1405,2.6701,2.9246,2.7976,48.75
1056,Texas,9,Taiwan,3271.4,4298.71,4704.53,7256.22,8539.1,7698.38,1.315,1.8584,1.7784,2.3003,2.5965,2.7564,54.24
1057,Texas,10,Singapore,4913.74,4842.87,5838.16,6205.42,5992.43,5534.32,1.9751,2.0937,2.2069,1.9672,1.8222,1.9815,6.29
1058,Texas,11,India,1756.78,2100.23,3333.09,5116.35,8565.86,6884.69,0.7062,0.908,1.2599,1.6219,2.6047,2.465,53.5
1059,Texas,12,Colombia,5842.84,3833.89,3816.62,4649.03,5065.09,3899.11,2.3486,1.6575,1.4427,1.4738,1.5402,1.3961,21.81
1060,Texas,13,Chile,3010.18,2717.58,2989.95,4636.74,4969.68,3436.24,1.21,1.1749,1.1302,1.4699,1.5112,1.2303,55.08
1061,Texas,14,Germany,3290.3,3413.27,3998.94,4181.36,4534.73,5164.83,1.3226,1.4756,1.5116,1.3255,1.3789,1.8492,4.56
1062,Texas,15,Italy,1609.32,1387,2076.71,4075.55,4108.94,3544.53,0.6469,0.5996,0.785,1.292,1.2494,1.2691,96.25
1063,Texas,16,Belgium,4592.23,3657.15,3637.07,3913.25,4108.69,4010.47,1.8459,1.5811,1.3749,1.2405,1.2494,1.4359,7.59
1064,Texas,18,Peru,2360.25,2242.1,2863.71,3447.31,3202.27,2493.47,0.9487,0.9693,1.0825,1.0928,0.9737,0.8928,20.38
1065,Texas,19,France,2598.81,2462.63,3179.53,3375.05,4678.48,3495.06,1.0446,1.0646,1.2019,1.0699,1.4226,1.2514,6.15
1066,Texas,20,United Arab Emirates,2412.4,2071.81,2113.4,3171.2,3508.25,2889.88,0.9697,0.8957,0.7989,1.0053,1.0668,1.0347,50.05
1067,Texas,23,Hong Kong,2075.01,2371.01,2505.3,2504.96,2392.27,2401.19,0.8341,1.025,0.947,0.7941,0.7274,0.8597,-0.01
1068,Texas,24,Thailand,1199.15,1316.27,1744.81,2450.3,3648.01,2412.51,0.482,0.569,0.6596,0.7768,1.1093,0.8638,40.43
1069,Texas,25,Saudi Arabia,3334.49,2784.71,2146.46,2391.61,2714.79,1990.86,1.3403,1.2039,0.8114,0.7582,0.8255,0.7128,11.42
1070,Utah,0,World,13307.64,12077.65,11583.3,14373.26,17339.46,17713.38,0.8852,0.8324,0.7491,0.8637,1.0553,1.2373,24.09
1071,Utah,0,Top 25,12480.64,11302.7,10837.76,13592.23,16489.24,16862.04,93.7856,93.5836,93.5636,94.5661,95.0966,95.1938,25.42
1072,Utah,1,United Kingdom,3036.57,3074.04,2318.54,5095.96,8751.83,8906.26,22.8182,25.4523,20.0162,35.4544,50.4735,50.2798,119.79
1073,Utah,2,Canada,1491.92,1322.73,1212.5,1784.36,1391.23,1503.96,11.211,10.9519,10.4677,12.4144,8.0235,8.4905,47.16
1074,Utah,3,Japan,547.66,504.04,611.33,805.59,839.07,664.41,4.1154,4.1734,5.2777,5.6048,4.8391,3.7509,31.78
1075,Utah,4,Hong Kong,1947.34,1506.78,1618.07,738.03,144.47,148.85,14.6332,12.4758,13.969,5.1347,0.8332,0.8403,-54.39
1076,Utah,5,Mexico,853.94,740.92,674.64,725.49,762.35,942.87,6.4169,6.1346,5.8243,5.0475,4.3966,5.3229,7.54
1077,Utah,6,Taiwan,710.23,610.11,635.96,711.81,639.52,649.81,5.337,5.0515,5.4904,4.9523,3.6882,3.6685,11.93
1078,Utah,7,China,841.02,648.26,737.02,576.8,574.97,738.78,6.3199,5.3674,6.3628,4.013,3.316,4.1707,-21.74
1079,Utah,8,Netherlands,364.85,448.56,407.04,445.57,485.67,517.42,2.7417,3.7139,3.514,3.1,2.8009,2.9211,9.47
1080,Utah,9,Germany,266.47,343.25,394.01,404.98,400.73,381.73,2.0023,2.8421,3.4015,2.8176,2.3111,2.155,2.78
1081,Utah,10,"Korea, South",376.79,318.32,346.96,402.02,426.26,477.88,2.8314,2.6356,2.9953,2.797,2.4583,2.6978,15.87
1082,Utah,11,Australia,190.52,189.49,250.54,273.64,258.09,252.01,1.4317,1.5689,2.1629,1.9038,1.4885,1.4227,9.22
1083,Utah,12,India,201.75,101.46,58.71,224.25,138.27,74.93,1.516,0.8401,0.5069,1.5602,0.7974,0.423,281.96
1084,Utah,13,France,129.75,171.96,180.85,215.37,214.75,221.1,0.975,1.4238,1.5613,1.4984,1.2385,1.2482,19.09
1085,Utah,14,Singapore,358.73,291.17,396.14,180.99,204.02,238.35,2.6956,2.4108,3.42,1.2592,1.1766,1.3456,-54.31
1086,Utah,15,Switzerland,219.06,209.03,98.46,164.96,402.91,128.92,1.6461,1.7307,0.85,1.1477,2.3237,0.7278,67.54
1087,Utah,16,Italy,167.37,173.41,193.99,162.29,128.4,146.81,1.2577,1.4358,1.6748,1.1291,0.7405,0.8288,-16.34
1088,Utah,17,Belgium,127.53,87.62,98.03,127.52,167.16,213.01,0.9583,0.7255,0.8463,0.8872,0.964,1.2026,30.08
1089,Utah,18,Brazil,92.76,103.22,156.69,103.63,105.84,82.3,0.6971,0.8546,1.3527,0.721,0.6104,0.4646,-33.87
1090,Utah,19,Spain,44.8,63.17,79.93,93.34,78.31,52.71,0.3366,0.523,0.6901,0.6494,0.4516,0.2976,16.78
1091,Utah,20,Malaysia,98.13,75.92,91.3,82.29,110.41,118.59,0.7374,0.6286,0.7882,0.5725,0.6368,0.6695,-9.87
1092,Utah,22,Philippines,112.56,47.76,49.26,63.23,54.73,93.29,0.8458,0.3955,0.4253,0.4399,0.3156,0.5267,28.35
1093,Utah,24,Austria,46.49,58.46,48.19,45.47,55.35,75.69,0.3494,0.4841,0.416,0.3163,0.3192,0.4273,-5.65
1094,Utah,25,Chile,66.17,33.97,59.17,43.49,55.45,82.55,0.4972,0.2813,0.5108,0.3026,0.3198,0.466,-26.51
1095,Virginia,0,World,17801.08,16310.98,16508.63,18357.71,17842.88,16430.96,1.1841,1.1241,1.0676,1.1032,1.0859,1.1477,11.2
1096,Virginia,0,Top 25,14065.52,12691.47,13121.82,14520.09,13696.56,13197.77,79.015,77.8094,79.4846,79.0953,76.7621,80.3226,10.66
1097,Virginia,1,Canada,3422.41,2905.93,2973.05,3163.94,3076.45,2716.88,19.2258,17.8158,18.009,17.2349,17.2419,16.5351,6.42
1098,Virginia,2,China,1569.31,1625.76,1719.75,1217.43,1196.32,1849.09,8.8158,9.9673,10.4173,6.6317,6.7047,11.2537,-29.21
1099,Virginia,3,Mexico,1231.24,1089.53,1051.86,1109.97,1043.91,831.5,6.9166,6.6797,6.3716,6.0463,5.8506,5.0606,5.52
1100,Virginia,4,United Kingdom,1040.17,894.82,919.54,1054.67,928.75,698.38,5.8433,5.486,5.57,5.7451,5.2052,4.2504,14.7
1101,Virginia,5,Germany,843.72,819.24,817.69,1053.36,724.96,632.28,4.7397,5.0226,4.9531,5.738,4.063,3.8481,28.82
1102,Virginia,6,Netherlands,555.55,534.67,435.54,685.48,522.38,521.85,3.1208,3.278,2.6382,3.734,2.9277,3.176,57.39
1103,Virginia,7,Belgium,555,568.92,573.28,581.38,614.45,512.32,3.1178,3.4879,3.4726,3.1669,3.4436,3.118,1.41
1104,Virginia,8,Singapore,349.77,297.24,410.61,576.81,585.28,635.57,1.9649,1.8223,2.4873,3.1421,3.2802,3.8681,40.48
1105,Virginia,9,Japan,444.74,444.02,441.09,505.68,457.35,411.02,2.4984,2.7222,2.6719,2.7546,2.5632,2.5015,14.64
1106,Virginia,10,"Korea, South",432.77,370.6,370,445.4,512.63,468.83,2.4311,2.2721,2.2413,2.4262,2.873,2.8533,20.38
1107,Virginia,11,Taiwan,569.31,523.63,499.44,433.28,442.78,590.25,3.1982,3.2103,3.0254,2.3602,2.4815,3.5923,-13.25
1108,Virginia,12,Brazil,521.53,309.43,304.15,425.07,535.79,525.53,2.9297,1.897,1.8424,2.3155,3.0028,3.1984,39.76
1109,Virginia,13,India,237.2,261.21,269.58,403.82,644.44,477.12,1.3325,1.6014,1.633,2.1997,3.6118,2.9038,49.79
1110,Virginia,14,Italy,282.23,204.14,195.05,321.53,286.59,228.62,1.5855,1.2515,1.1815,1.7515,1.6062,1.3914,64.84
1111,Virginia,15,Australia,259.79,222.85,245.22,304.17,246.62,248.99,1.4594,1.3662,1.4854,1.6569,1.3822,1.5154,24.04
1112,Virginia,16,France,281.08,223.68,259.12,274.66,292.43,352.86,1.579,1.3714,1.5696,1.4962,1.6389,2.1475,6
1113,Virginia,17,Thailand,127.49,174.35,106.08,253.75,144.08,158.94,0.7162,1.0689,0.6426,1.3822,0.8075,0.9673,139.21
1114,Virginia,21,Turkey,168.48,90.78,204.31,217.43,256.74,177.26,0.9465,0.5565,1.2376,1.1844,1.4389,1.0788,6.42
1115,Virginia,22,Hong Kong,183.66,239.65,233.32,214.15,247.79,217.8,1.0317,1.4692,1.4134,1.1665,1.3888,1.3255,-8.22
1116,Virginia,23,Indonesia,229.23,170.55,154.9,210.26,176.49,155.07,1.2878,1.0456,0.9383,1.1454,0.9891,0.9437,35.74
1117,Virginia,24,Vietnam,109.19,109.24,119.16,192.03,189.42,183.53,0.6134,0.6697,0.7218,1.046,1.0616,1.117,61.16
1118,Virgin Islands,0,World,149.3,296.47,960.94,705.71,623.73,590.57,0.0099,0.0204,0.0621,0.0424,0.038,0.0413,-26.56
1119,Virgin Islands,0,Top 25,145.71,249.6,753.76,696.42,435.67,583.92,97.599,84.1928,78.4395,98.6847,69.8493,98.874,-7.61
1120,Virgin Islands,1,Martinique,18.25,39.42,113.33,108.32,68.97,31.07,12.2261,13.296,11.7938,15.3492,11.0583,5.2619,-4.42
1121,Virgin Islands,2,Mexico,1.91,51.6,110.49,73.64,0.64,3.72,1.2774,17.4041,11.4985,10.4354,0.1031,0.6297,-33.35
1122,Virgin Islands,3,Guadeloupe,14.97,39.65,148.1,70.56,68.41,83,10.0239,13.3738,15.4121,9.9989,10.9676,14.0547,-52.36
1123,Virgin Islands,4,British Virgin Islands,2.09,1.65,38.46,66.02,17.6,4.21,1.3981,0.557,4.002,9.3551,2.8216,0.7137,71.67
1124,Virgin Islands,7,Dominican Republic,2.84,9.85,51.96,51.21,20.72,31.62,1.9053,3.3222,5.4072,7.2568,3.3219,5.3541,-1.44
1125,Virgin Islands,9,Canada,0.21,0.09,5.78,31.26,19.22,9.12,0.1424,0.0314,0.6017,4.4298,3.0813,1.5438,440.63
1126,Virgin Islands,10,Barbados,0.03,0,23.29,25.72,66.3,24.28,0.0223,0,2.4239,3.6445,10.6296,4.1117,10.42
1127,Virgin Islands,11,Antigua and Barbuda,8.51,4.69,38.4,19.77,9.56,14.65,5.7024,1.5806,3.9964,2.8008,1.532,2.48,-48.53
1128,Virgin Islands,14,Netherlands,3.8,21.33,30.71,11.46,6.49,90.03,2.5443,7.1956,3.1958,1.6234,1.0399,15.2451,-62.7
